,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Basin_ID
73,0.45291638374328613,1.7338287830352783,1.3167493242964958,0.6100382919702221,0.7775260210037231,0.9849666357040405,-0.009754342958331108,0.6800789779382873,-21.046452224254608,0.22755670100991882,48.78442185367924,0.35,camels_02056900
74,0.38438546657562256,2.1274900436401367,1.4585918015812844,0.6168830714478024,0.8727275729179382,1.1197482347488403,0.06572132557630539,0.6590591392595374,-6.376729905605316,31.40884434220678,27.076926614753592,0.23809523809523808,camels_02059500
75,0.44143688678741455,4.43589973449707,2.1061575758943274,0.5225406254212228,0.6637694239616394,0.9500190019607544,-0.020092813298106194,0.664711536218333,-10.66993623971939,20.942584800614195,17.150291505806734,0.21052631578947367,camels_02064000
76,0.44342076778411865,2.433454751968384,1.559953445449057,0.6580933985031844,0.8720885515213013,0.928436279296875,-0.03803494945168495,0.6911028984041634,-2.80617643147707,39.71505129535617,-35.17368451200006,0.625,camels_02065500
77,0.30286645889282227,1.5431249141693115,1.2422257903333482,0.6332440328442018,1.0109620094299316,0.8446223139762878,-0.160196453332901,0.6679645373163287,-3.942941501736641,27.51140737837316,41.27733149426327,0.4166666666666667,camels_02069700
78,0.4041815996170044,1.571988821029663,1.2537897834284912,0.6460853970854687,0.9028245806694031,0.8843158483505249,-0.09210831671953201,0.6799536579005875,-18.14454346895218,66.48804463409591,31.461702559582527,0.2916666666666667,camels_02070000
79,0.3255424499511719,4.436301231384277,2.1062528887539305,0.41727890261548495,0.630358874797821,0.8448877334594727,-0.06802991032600403,0.5770703360309886,-34.36790406703949,63.810038226295276,-110.00427556819797,0.3,camels_02074500
80,0.23002398014068604,13.97171401977539,3.737875602501425,0.1824703242586424,0.3533833920955658,1.0511139631271362,0.01262068934738636,0.5023765521266403,-55.648601055145264,-47.17884264779493,88.95981864138861,0.23529411764705882,camels_02077200
81,0.47570186853408813,4.555123329162598,2.134273489776462,0.3886372178480455,0.48464545607566833,1.1975127458572388,0.061608437448740005,0.7370116719680203,-50.32586455345154,-49.642267126756394,89.8029598638371,0.5263157894736842,camels_02081500
82,0.3048235774040222,5.238342761993408,2.2887426159342183,0.3305367730965789,0.5288764238357544,1.1691738367080688,0.05495341122150421,0.5554735090777768,-32.20405578613281,-29.800853813563744,57.37971771034045,1.0555555555555556,camels_02082950
83,0.44347119331359863,3.342017650604248,1.8281186095558044,0.44901466043108873,0.5561837553977966,1.0490578413009644,0.021778011694550514,0.6771915217130209,-37.92150914669037,-50.14569397105382,88.78116741816487,1.631578947368421,camels_02092500
84,0.42820221185684204,2.9075427055358887,1.705151813046536,0.41432293521214403,0.5260549187660217,0.8919821381568909,-0.0588301382958889,0.6733108117560682,-45.02195715904236,-35.48352580367525,18.11269679680528,1.9444444444444444,camels_02108000
85,0.3523051142692566,7.269720554351807,2.696241931717517,0.4668500950157528,0.6550843715667725,0.943901777267456,-0.03428797796368599,0.5973400692228323,-35.195836424827576,-23.393444654539966,-5.4130797023927295,0.3333333333333333,camels_02111180
86,0.2569953203201294,2.7670888900756836,1.6634569095938985,0.6003985057030612,0.9366836547851562,0.9905596375465393,-0.007989700883626938,0.6055595428588385,-6.229127943515778,17.427235957888662,-2.0713497692100824,0.4166666666666667,camels_02111500
87,0.31238001585006714,2.391118049621582,1.5463240441840067,0.5475231995637471,0.8034012913703918,0.9322384595870972,-0.05707082897424698,0.5981386105395672,-18.247385323047638,11.581591401319518,14.39878247260549,0.34782608695652173,camels_02112120
88,0.28181231021881104,1.4630699157714844,1.2095742704652264,0.5516762646714353,0.8818853497505188,0.7427328824996948,-0.3017803430557251,0.6523554526409427,-17.586496472358704,59.37787439545863,-38.539585799024394,0.34615384615384615,camels_02112360
89,0.33448344469070435,2.5593607425689697,1.5998002195802354,0.6261788554421832,0.9070770740509033,0.9992411136627197,-0.0005282549536786973,0.6379129910600189,-13.830745220184326,31.771023675542843,15.727024472091571,0.42105263157894735,camels_02118500
90,0.2639946937561035,10.046361923217773,3.1695996471506893,0.21486738501326164,0.3611949384212494,0.9489114880561829,-0.016081703826785088,0.5464018514536805,-64.18729424476624,-53.421782208410875,87.62468964418463,0.5454545454545454,camels_02125000
91,0.2830139994621277,8.525181770324707,2.919791391576581,0.2744194242139284,0.4370628297328949,1.0094517469406128,0.0031122316140681505,0.5423106088519398,-53.544020652770996,-20.203261680634142,61.09130519246103,0.14285714285714285,camels_02128000
92,0.3619661331176758,4.1856465339660645,2.0458852690134077,0.6537511607836789,0.9444770216941833,0.9297769665718079,-0.05604702606797218,0.6655240171330016,-18.343012034893036,-10.246910885065079,45.31789381248826,0.45454545454545453,camels_02137727
93,0.2104319930076599,6.405323505401611,2.5308740595694625,0.5287975268650924,0.8595211505889893,1.047845482826233,0.032229602336883545,0.5527771547318535,-19.462990760803223,-11.010788681861069,36.49803348118606,0.47619047619047616,camels_02140991
